payment_id,merchant_id,amount,payment_method,bank_debited,gateway_status,order_status,service_delivered,callback_received,refund_status,retry_count,time_since_payment_minutes,customer_complaint,fraud_risk_score,scenario,incident_label,incident_type,synthetic_data_note
pay_syn_002485,merchant_015,24.43,card,True,failed,failed,False,False,none,2,146,False,0.237662,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002486,merchant_096,90.45,netbanking,True,captured,fulfilled,True,True,none,1,3,False,0.080509,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002487,merchant_036,14.16,wallet,True,failed,failed,False,False,none,1,172,False,0.011497,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002488,merchant_051,89.01,wallet,True,failed,failed,False,False,none,1,82,False,0.109528,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002489,merchant_015,20.02,wallet,True,captured,fulfilled,True,True,none,1,14,False,0.20733,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002490,merchant_081,132.81,netbanking,False,failed,failed,False,True,none,1,13,False,0.11757,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002491,merchant_006,302.68,card,True,pending,created,False,False,none,6,39,False,0.05919,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002492,merchant_089,261.05,card,True,captured,fulfilled,True,True,none,1,6,False,0.034392,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002493,merchant_005,73.41,netbanking,True,captured,fulfilled,True,True,none,0,9,False,0.188062,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002494,merchant_083,156.05,card,True,pending,created,False,False,none,1,62,False,0.041562,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002495,merchant_096,16.03,netbanking,True,captured,cancelled,False,True,none,1,116,False,0.052568,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002496,merchant_079,80.08,netbanking,True,captured,fulfilled,True,True,none,1,6,False,0.062584,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002497,merchant_113,56.07,card,False,failed,failed,False,True,none,1,24,False,0.166212,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002498,merchant_007,19.97,wallet,True,captured,fulfilled,True,True,none,0,3,False,0.201595,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002499,merchant_017,53.69,wallet,True,failed,failed,False,False,none,1,52,False,0.03577,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002500,merchant_106,152.44,wallet,True,captured,fulfilled,True,True,none,1,10,False,0.051193,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002501,merchant_055,50.63,wallet,True,captured,fulfilled,True,True,none,1,15,False,0.184492,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002502,merchant_060,94.2,netbanking,False,failed,failed,False,True,none,0,3,False,0.0421,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002503,merchant_105,63.31,card,True,pending,created,False,False,none,4,53,False,0.039795,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002504,merchant_113,64.64,upi,True,captured,confirmed,False,True,none,1,107,False,0.19145,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002505,merchant_095,190.92,upi,True,captured,fulfilled,True,True,none,0,7,False,0.131755,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002506,merchant_056,25.28,wallet,True,captured,fulfilled,True,True,none,1,10,False,0.134437,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002507,merchant_074,49.01,card,True,pending,created,False,False,none,2,125,False,0.077904,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002508,merchant_118,357.75,netbanking,True,pending,created,False,False,none,2,122,False,0.227424,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002509,merchant_064,129.19,upi,True,captured,fulfilled,True,True,none,1,7,False,0.173362,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002510,merchant_032,90.07,upi,False,failed,failed,False,True,none,1,13,False,0.03778,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002511,merchant_070,38.19,wallet,True,captured,fulfilled,True,True,none,0,14,False,0.065281,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002512,merchant_046,63.83,wallet,True,captured,fulfilled,True,True,none,0,7,False,0.279736,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002513,merchant_040,48.96,netbanking,True,captured,fulfilled,True,True,none,1,6,False,0.152771,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002514,merchant_019,30.89,card,True,captured,fulfilled,True,True,none,0,4,False,0.004409,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002515,merchant_009,31.87,card,True,captured,fulfilled,True,True,none,1,6,False,0.163268,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002516,merchant_090,38.37,upi,True,captured,confirmed,False,True,none,0,33,False,0.183067,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002517,merchant_072,10.31,card,True,captured,fulfilled,True,True,none,1,7,False,0.042887,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002518,merchant_021,21.0,card,True,captured,fulfilled,True,True,none,0,4,False,0.20087,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002519,merchant_070,127.45,netbanking,False,failed,failed,False,True,none,1,17,False,0.120619,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002520,merchant_006,31.18,netbanking,True,captured,fulfilled,True,True,none,1,9,False,0.221831,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002521,merchant_074,49.11,wallet,True,captured,fulfilled,True,True,none,0,14,False,0.140068,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002522,merchant_115,138.98,card,False,failed,failed,False,True,none,1,7,False,0.049805,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002523,merchant_042,147.51,upi,True,captured,fulfilled,True,True,none,0,15,False,0.108532,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002524,merchant_039,46.78,netbanking,False,failed,failed,False,True,none,0,18,False,0.173848,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002525,merchant_119,39.71,upi,True,pending,created,False,False,none,2,113,False,0.238321,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002526,merchant_055,60.66,wallet,True,captured,fulfilled,True,True,none,1,9,False,0.157126,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002527,merchant_077,61.53,card,True,pending,created,False,False,none,2,150,False,0.450912,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002528,merchant_042,44.23,card,True,captured,cancelled,False,True,none,0,48,False,0.014671,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002529,merchant_115,51.62,wallet,True,captured,confirmed,False,True,none,1,20,False,0.157878,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002530,merchant_023,33.12,upi,False,failed,failed,False,True,none,0,18,False,0.107981,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002531,merchant_038,26.57,card,False,failed,failed,False,True,none,1,14,False,0.073834,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002532,merchant_013,99.79,card,False,failed,failed,False,True,none,0,16,False,0.10813,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002533,merchant_018,25.73,wallet,False,failed,failed,False,True,none,0,11,False,0.021891,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002534,merchant_012,272.28,netbanking,True,captured,fulfilled,True,True,none,1,14,False,0.043271,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002535,merchant_008,134.69,netbanking,True,pending,created,False,False,none,5,50,False,0.065046,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002536,merchant_002,296.67,wallet,False,failed,failed,False,True,none,0,14,False,0.021424,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002537,merchant_097,168.19,upi,True,failed,failed,False,False,none,0,58,False,0.073746,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002538,merchant_034,150.72,card,True,captured,fulfilled,True,True,none,1,5,False,0.020486,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002539,merchant_024,78.01,upi,True,captured,fulfilled,True,True,none,1,13,False,0.109378,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002540,merchant_025,102.32,card,True,captured,fulfilled,True,True,none,0,3,False,0.177658,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002541,merchant_009,74.94,wallet,True,captured,fulfilled,True,True,none,1,4,False,0.079144,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002542,merchant_064,267.98,wallet,True,captured,fulfilled,True,True,none,1,8,False,0.094634,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002543,merchant_040,52.85,wallet,True,captured,fulfilled,True,True,none,0,14,False,0.052045,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002544,merchant_022,47.99,netbanking,True,captured,fulfilled,True,True,none,0,17,False,0.566277,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002545,merchant_096,95.24,card,True,captured,fulfilled,True,True,none,1,4,False,0.023287,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002546,merchant_011,44.03,card,True,captured,fulfilled,True,True,none,1,9,False,0.065376,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002547,merchant_092,127.3,upi,True,pending,created,False,False,none,6,67,False,0.08809,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002548,merchant_048,37.73,card,True,captured,fulfilled,True,True,none,1,12,False,0.02811,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002549,merchant_061,36.2,card,True,captured,fulfilled,True,True,none,0,5,False,0.036328,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002550,merchant_035,42.43,wallet,True,captured,fulfilled,True,True,none,0,16,False,0.17227,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002551,merchant_072,63.38,card,False,failed,failed,False,True,none,0,4,False,0.064393,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002552,merchant_067,44.2,netbanking,True,captured,fulfilled,True,True,none,0,17,False,0.069544,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002553,merchant_111,104.95,wallet,False,failed,failed,False,True,none,1,10,False,0.236995,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002554,merchant_075,30.9,wallet,True,pending,created,False,False,none,5,87,False,0.099906,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002555,merchant_106,76.35,card,True,captured,fulfilled,True,True,none,1,10,False,0.092199,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002556,merchant_067,135.58,wallet,False,failed,failed,False,True,none,1,24,False,0.086742,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002557,merchant_095,110.74,wallet,True,captured,fulfilled,True,True,none,0,8,False,0.078869,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002558,merchant_109,40.39,netbanking,True,captured,fulfilled,True,True,none,1,15,False,0.084788,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002559,merchant_058,27.81,card,True,captured,fulfilled,True,True,none,0,5,False,0.021721,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002560,merchant_001,44.91,wallet,True,captured,fulfilled,True,True,none,1,2,False,0.242307,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002561,merchant_060,197.73,card,False,failed,failed,False,True,none,1,17,False,0.115082,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002562,merchant_023,105.29,upi,False,failed,failed,False,True,none,0,2,False,0.02542,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002563,merchant_039,94.94,card,True,failed,failed,False,False,none,1,127,False,0.165951,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002564,merchant_004,33.36,wallet,True,captured,fulfilled,True,True,none,1,15,False,0.118811,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002565,merchant_110,25.36,card,False,failed,failed,False,True,none,1,10,False,0.095559,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002566,merchant_012,24.61,card,True,captured,fulfilled,True,True,none,0,13,False,0.11529,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002567,merchant_102,66.58,upi,True,captured,fulfilled,True,True,none,1,6,False,0.171428,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002568,merchant_040,99.85,upi,True,captured,fulfilled,True,True,none,0,6,False,0.058275,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002569,merchant_018,75.83,wallet,False,failed,failed,False,True,none,1,23,False,0.060945,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002570,merchant_117,234.98,wallet,True,captured,failed,False,True,none,4,210,True,0.070909,COMPLAINT_ESCALATION,True,COMPLAINT_ESCALATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002571,merchant_115,59.82,netbanking,True,captured,fulfilled,True,True,none,0,4,False,0.289985,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002572,merchant_073,32.24,upi,False,failed,failed,False,True,none,0,19,False,0.016006,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002573,merchant_075,156.07,card,True,failed,failed,False,False,none,2,75,False,0.049154,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002574,merchant_077,112.62,upi,True,captured,confirmed,False,True,none,0,213,False,0.09658,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002575,merchant_006,86.91,netbanking,False,failed,failed,False,True,none,1,13,False,0.052861,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002576,merchant_038,38.82,upi,False,failed,failed,False,True,none,0,21,False,0.006965,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002577,merchant_026,47.91,netbanking,False,failed,failed,False,True,none,0,17,False,0.051247,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002578,merchant_086,87.05,card,True,captured,confirmed,False,True,none,1,145,False,0.039383,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002579,merchant_052,29.63,card,True,captured,fulfilled,True,True,none,1,14,False,0.075022,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002580,merchant_111,50.28,upi,True,pending,created,False,False,none,1,130,False,0.073167,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002581,merchant_023,45.24,netbanking,True,captured,fulfilled,True,True,none,1,13,False,0.014278,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002582,merchant_074,158.98,card,True,captured,confirmed,False,True,none,0,137,False,0.150863,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002583,merchant_088,36.26,upi,True,captured,fulfilled,True,True,none,1,12,False,0.041115,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002584,merchant_106,136.71,wallet,True,captured,fulfilled,True,True,none,0,9,False,0.127969,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002585,merchant_013,122.59,netbanking,True,captured,fulfilled,True,True,none,0,2,False,0.20303,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002586,merchant_095,139.37,upi,True,captured,fulfilled,True,True,none,0,5,False,0.028304,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002587,merchant_078,50.53,card,True,captured,fulfilled,True,True,none,1,9,False,0.012766,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002588,merchant_081,80.97,card,True,captured,fulfilled,True,True,none,0,14,False,0.142928,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002589,merchant_043,28.11,upi,True,captured,fulfilled,True,True,none,1,7,False,0.269759,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002590,merchant_086,36.42,upi,True,captured,fulfilled,True,True,none,1,4,False,0.270256,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002591,merchant_072,164.11,upi,True,failed,failed,False,False,none,0,106,False,0.184204,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002592,merchant_051,98.26,upi,True,captured,cancelled,False,True,none,0,186,False,0.105699,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002593,merchant_038,181.06,card,False,failed,failed,False,True,none,1,7,False,0.183641,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002594,merchant_107,18.08,upi,True,captured,fulfilled,True,True,none,0,10,False,0.020415,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002595,merchant_088,65.69,upi,True,captured,fulfilled,True,True,none,0,17,False,0.014087,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002596,merchant_096,84.21,upi,True,pending,created,False,False,none,2,101,False,0.039368,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002597,merchant_010,85.02,upi,True,captured,fulfilled,True,True,none,1,15,False,0.078434,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002598,merchant_013,30.71,upi,True,captured,fulfilled,True,True,none,0,3,False,0.274772,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002599,merchant_091,37.3,wallet,True,pending,created,False,False,none,2,116,False,0.137976,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002600,merchant_078,27.82,wallet,True,pending,created,False,False,none,3,56,False,0.168128,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002601,merchant_117,247.56,netbanking,True,captured,fulfilled,True,True,none,0,12,False,0.095957,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002602,merchant_101,102.57,card,False,failed,failed,False,True,none,0,21,False,0.076864,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002603,merchant_054,58.46,netbanking,True,captured,fulfilled,True,True,none,0,11,False,0.09354,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002604,merchant_109,39.16,netbanking,True,failed,failed,False,False,none,1,92,False,0.028232,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002605,merchant_043,23.54,netbanking,True,captured,fulfilled,True,True,none,0,10,False,0.156714,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002606,merchant_045,36.94,netbanking,True,captured,fulfilled,True,True,none,1,8,False,0.443271,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002607,merchant_018,66.53,upi,False,failed,failed,False,True,none,1,8,False,0.065917,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002608,merchant_099,54.16,netbanking,True,captured,fulfilled,True,True,none,0,11,False,0.058461,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002609,merchant_006,32.72,upi,False,failed,failed,False,True,none,1,21,False,0.324043,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002610,merchant_004,26.38,card,True,captured,fulfilled,True,True,none,1,5,False,0.201618,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_002611,merchant_023,32.26,upi,True,captured,cancelled,False,True,none,1,80,False,0.161264,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
